Filename,Size,Unit
2005 - Naves ardiendo mas alla de Orion/05 - Reina del super - Ismael Serrano - Naves ardiendo mas alla de Orion - 2005.mp3,10.05,M
2008 - Un lugar sonado/CD-1/10 - Zamba del emigrante - Ismael Serrano - Un lugar sonado - 2008.mp3,10.02,M
2003 - Principio de incertidumbre/CD-2/12 - No estaras sola - Ismael Serrano - Principio de incertidumbre - 2003.mp3,9.83,M
2008 - Un lugar sonado/CD-2/12 - Eres - Ismael Serrano - Un lugar sonado - 2008.mp3,9.81,M
Ismael/Ismael/07.Luces errantes.mp3,9.77,M
"2008 - Un lugar sonado/CD-2/11 - Papa, cuentame otra vez - Ismael Serrano - Un lugar sonado - 2008.mp3",9.74,M
1997 - Atrapados en azul/08 - El camino de regreso - Ismael Serrano - Atrapados en azul - 1997.mp3,9.73,M
2000 - Los paraisos desiertos/06 - Una historia de Alvite - Los paraisos desiertos - Ismael Serrano - 2000.mp3,9.65,M
2000 - Los paraisos desiertos/02 - La mujer mas vieja del mundo - Los paraisos desiertos - Ismael Serrano - 2000.mp3,9.62,M
1997 - Atrapados en azul/03 - Donde estaras - Ismael Serrano - Atrapados en azul - 1997.mp3,9.61,M
1998 - La memoria de los peces/08 - Tierna y dulce historia de amor - Ismael Serrano - La memoria de los peces - 1998.mp3,9.61,M
1998 - La memoria de los peces/13 - Pequena criatura - Ismael Serrano - La memoria de los peces - 1998.mp3,9.57,M
2008 - Un lugar sonado/CD-2/06 - Ultimamente - Ismael Serrano - Un lugar sonado - 2008.mp3,9.56,M
1998 - La memoria de los peces/11 - Cancion de amor propio - Ismael Serrano - La memoria de los peces - 1998.mp3,9.46,M
2003 - Principio de incertidumbre/CD-1/06 - Kilometro cero (con Javier Bergia) - Ismael Serrano - Principio de incertidumbre - 2003.mp3,9.43,M
2002 - La traicion de Wendy/05 - Ahora - Ismael Serrano - La traicion de Wendy - 2002.mp3,9.41,M
2005 - Naves ardiendo mas alla de Orion/03 - Sucede que a veces - Ismael Serrano - Naves ardiendo mas alla de Orion - 2005.mp3,9.38,M
Ismael/Ismael/02.Por fin te encontre.mp3,9.36,M
2002 - La traicion de Wendy/08 - Prende la luz - Ismael Serrano - La traicion de Wendy - 2002.mp3,9.32,M
1997 - Atrapados en azul/05 - Yo quiero ser muy promiscuo - Ismael Serrano - Atrapados en azul - 1997.mp3,9.11,M
2005 - Naves ardiendo mas alla de Orion/14 - Ya nada es lo que era - Ismael Serrano - Naves ardiendo mas alla de Orion - 2005.mp3,9.11,M
2003 - Principio de incertidumbre/CD-1/03 - Cien dias - Ismael Serrano - Principio de incertidumbre - 2003.mp3,9.09,M
2007 - Suenos de un hombre despierto/01 - Casandra - Ismael Serrano - Suenos De Un Hombre Despierto - 2007.mp3,9.01,M
2007 - Suenos de un hombre despierto/02 - Cancion para un viejo amigo - Ismael Serrano - Suenos De Un Hombre Despierto - 2007.mp3,8.98,M
2000 - Los paraisos desiertos/03 - No estaras sola - Los paraisos desiertos - Ismael Serrano - 2000.mp3,8.97,M
2007 - Suenos de un hombre despierto/06 - Zamba del emigrante - Ismael Serrano - Suenos De Un Hombre Despierto - 2007.mp3,8.89,M
Ismael/Ismael/01.Todo empieza y todo acaba en ti.mp3,8.88,M
1998 - La memoria de los peces/04 - Ya quisiera yo - Ismael Serrano - La memoria de los peces - 1998.mp3,8.85,M
2006 - El viaje de Rosetta/CD-1/19 - La extrana pareja - Ismael Serrano - El Viaje de Rosetta - 2006.mp3,8.57,M
2006 - El viaje de Rosetta/CD-1/14 - La huida - Ismael Serrano - El Viaje de Rosetta - 2006.mp3,8.56,M
2010 - Acuerdate de vivir/09 - Tu susurro - Ismael Serrano - Acuerdate de vivir - 2010.mp3,8.5,M
2008 - Un lugar sonado/CD-2/10 - Como la cigarra - Ismael Serrano - Un lugar sonado - 2008.mp3,8.5,M
Ismael/Ismael/10.Hija de lilith.mp3,8.49,M
1998 - La memoria de los peces/06 - Vine del norte - Ismael Serrano - La memoria de los peces - 1998.mp3,8.49,M
2007 - Suenos de un hombre despierto/08 - Testamento vital - Ismael Serrano - Suenos De Un Hombre Despierto - 2007.mp3,8.45,M
2002 - La traicion de Wendy/03 - Si Peter Pan viniera - Ismael Serrano - La traicion de Wendy - 2002.mp3,8.41,M
2005 - Naves ardiendo mas alla de Orion/10 - El vals de los jubilados - Ismael Serrano - Naves ardiendo mas alla de Orion - 2005.mp3,8.31,M
2005 - Naves ardiendo mas alla de Orion/06 - Volvere temprano - Ismael Serrano - Naves ardiendo mas alla de Orion - 2005.mp3,8.31,M
Ismael/Ismael/11.Habra que someter a referendum.mp3,8.3,M
2002 - La traicion de Wendy/02 - Un hombre espera en el desierto - Ismael Serrano - La traicion de Wendy - 2002.mp3,8.26,M
2003 - Principio de incertidumbre/CD-2/07 - Dejate convencer - Ismael Serrano - Principio de incertidumbre - 2003.mp3,8.23,M
2000 - Los paraisos desiertos/09 - La casa encantada - Los paraisos desiertos - Ismael Serrano - 2000.mp3,8.19,M
2007 - Suenos de un hombre despierto/13 - Para medicos y amantes - Ismael Serrano - Suenos De Un Hombre Despierto - 2007.mp3,8.08,M
1998 - La memoria de los peces/07 - Sin ti a mi lado - Ismael Serrano - La memoria de los peces - 1998.mp3,8.02,M
2003 - Principio de incertidumbre/CD-2/01 - Que andaras haciendo - Ismael Serrano - Principio de incertidumbre - 2003.mp3,7.94,M
2008 - Un lugar sonado/CD-2/05 - Habitantes de Alfa-Centauro - Ismael Serrano - Un lugar sonado - 2008.mp3,7.92,M
2000 - Los paraisos desiertos/08 - Has de saber - Los paraisos desiertos - Ismael Serrano - 2000.mp3,7.88,M
1998 - La memoria de los peces/02 - Al bando vencido - Ismael Serrano - La memoria de los peces - 1998.mp3,7.63,M
1997 - Atrapados en azul/12 - Ana - Ismael Serrano - Atrapados en azul - 1997.mp3,7.62,M
2006 - El viaje de Rosetta/CD-1/09 - Tierna y dulce historia de amor - Ismael Serrano - El Viaje de Rosetta - 2006.mp3,7.5,M
1997 - Atrapados en azul/09 - Mexico insurgente - Ismael Serrano - Atrapados en azul - 1997.mp3,7.39,M
2010 - Acuerdate de vivir/12 - No reconozco - Ismael Serrano - Acuerdate de vivir - 2010.mp3,7.38,M
2006 - El viaje de Rosetta/CD-1/04 - Atrapados en azul - Ismael Serrano - El Viaje de Rosetta - 2006.mp3,7.32,M
2006 - El viaje de Rosetta/CD-1/12 - La mujer mas vieja del mundo - Ismael Serrano - El Viaje de Rosetta - 2006.mp3,7.3,M
2002 - La traicion de Wendy/10 - Fue terrible aquel ano - Ismael Serrano - La traicion de Wendy - 2002.mp3,7.26,M
2002 - La traicion de Wendy/01 - Eres - Ismael Serrano - La traicion de Wendy - 2002.mp3,7.26,M
2006 - El viaje de Rosetta/CD-2/02 - Mira que eres canalla - Ismael Serrano - El Viaje de Rosetta - 2006.mp3,7.21,M
2002 - La traicion de Wendy/04 - Cien dias - Ismael Serrano - La traicion de Wendy - 2002.mp3,7.18,M
Ismael/Ismael/06.Mientras tu llegas.mp3,7.17,M
2006 - El viaje de Rosetta/CD-1/21 - Elegia - Ismael Serrano - El Viaje de Rosetta - 2006.mp3,7.15,M
2007 - Suenos de un hombre despierto/11 - Te conoci - Ismael Serrano - Suenos De Un Hombre Despierto - 2007.mp3,7.15,M
1997 - Atrapados en azul/01 - Papa cuentame otra vez - Ismael Serrano - Atrapados en azul - 1997.mp3,7.13,M
2006 - El viaje de Rosetta/CD-1/20 - Plaza Garibaldi - Ismael Serrano - El Viaje de Rosetta - 2006.mp3,6.99,M
2006 - El viaje de Rosetta/CD-1/10 - Pequena criatura - Ismael Serrano - El Viaje de Rosetta - 2006.mp3,6.79,M
2010 - Acuerdate de vivir/10 - El hueco en el que anido - Ismael Serrano - Acuerdate de vivir - 2010.mp3,6.78,M
1998 - La memoria de los peces/10 - A las madres de mayo - Ismael Serrano - La memoria de los peces - 1998.mp3,6.76,M
Ismael/Ismael/08.Yo era un tipo solitario.mp3,6.67,M
2006 - El viaje de Rosetta/CD-1/08 - Vine del Norte - Ismael Serrano - El Viaje de Rosetta - 2006.mp3,6.63,M
2006 - El viaje de Rosetta/CD-2/09 - Chove en Santiago - Ismael Serrano - El Viaje de Rosetta - 2006.mp3,6.53,M
2006 - El viaje de Rosetta/CD-1/22 - Sucede que a veces - Ismael Serrano - El Viaje de Rosetta - 2006.mp3,6.41,M
2006 - El viaje de Rosetta/CD-1/18 - Principio de incertidumbre - Ismael Serrano - El Viaje de Rosetta - 2006.mp3,6.4,M
2006 - El viaje de Rosetta/CD-1/02 - Donde estaras - Ismael Serrano - El Viaje de Rosetta - 2006.mp3,6.4,M
1998 - La memoria de los peces/01 - Ultimamente - Ismael Serrano - La memoria de los peces - 1998.mp3,6.37,M
2006 - El viaje de Rosetta/CD-1/06 - Caperucita - Ismael Serrano - El Viaje de Rosetta - 2006.mp3,6.34,M
Ismael/Ismael/05.Te odio.mp3,6.32,M
2002 - La traicion de Wendy/13 - Cobertura 95 del territorio nacional - Ismael Serrano - La traicion de Wendy - 2002.mp3,6.24,M
2010 - Acuerdate de vivir/02 - Te vas - Ismael Serrano - Acuerdate de vivir - 2010.mp3,6.18,M
2005 - Naves ardiendo mas alla de Orion/12 - Estamos a salvo - Ismael Serrano - Naves ardiendo mas alla de Orion - 2005.mp3,6.13,M
"1998 - La memoria de los peces/12 - Mi vida, no hay derecho - Ismael Serrano - La memoria de los peces - 1998.mp3",6.11,M
2006 - El viaje de Rosetta/CD-2/06 - Nueces - Ismael Serrano - El Viaje de Rosetta - 2006.mp3,6.1,M
2002 - La traicion de Wendy/11 - La ciudad de los muertos - Ismael Serrano - La traicion de Wendy - 2002.mp3,6.1,M
2005 - Naves ardiendo mas alla de Orion/07 - Alicia - Ismael Serrano - Naves ardiendo mas alla de Orion - 2005.mp3,6,M
2006 - El viaje de Rosetta/CD-1/11 - Km. 0 - Ismael Serrano - El Viaje de Rosetta - 2006.mp3,6,M
2006 - El viaje de Rosetta/CD-1/13 - No estaras sola - Ismael Serrano - El Viaje de Rosetta - 2006.mp3,5.89,M
2006 - El viaje de Rosetta/CD-1/17 - Cien dias - Ismael Serrano - El Viaje de Rosetta - 2006.mp3,5.82,M
2010 - Acuerdate de vivir/01 - Podria ser - Ismael Serrano - Acuerdate de vivir - 2010.mp3,5.77,M
1998 - La memoria de los peces/14 - Que va a ser de mi - Ismael Serrano - La memoria de los peces - 1998.mp3,5.73,M
2006 - El viaje de Rosetta/CD-1/03 - Amo tanto la vida - Ismael Serrano - El Viaje de Rosetta - 2006.mp3,5.72,M
2002 - La traicion de Wendy/09 - Que andaras haciendo - Ismael Serrano - La traicion de Wendy - 2002.mp3,5.67,M
2006 - El viaje de Rosetta/CD-1/15 - Eres - Ismael Serrano - El Viaje de Rosetta - 2006.mp3,5.63,M
2006 - El viaje de Rosetta/CD-2/11 - Ya se van los pastores - Ismael Serrano - El Viaje de Rosetta - 2006.mp3,5.48,M
2006 - El viaje de Rosetta/CD-2/07 - El aparecido - Ismael Serrano - El Viaje de Rosetta - 2006.mp3,5.44,M
Ismael/Ismael/09.Semana.mp3,5.44,M
2010 - Acuerdate de vivir/14 - Volveremos - Ismael Serrano - Acuerdate de vivir - 2010.mp3,5.43,M
Ismael/Ismael/04.Manana portena en Madrid.mp3,5.43,M
2010 - Acuerdate de vivir/13 - Papel encontrado en la cocina - Ismael Serrano - Acuerdate de vivir - 2010.mp3,5.38,M
Ismael/Ismael/13.Con una pena de muerte.mp3,5.35,M
2006 - El viaje de Rosetta/CD-2/04 - Dos kilometros de paciencia - Ismael Serrano - El Viaje de Rosetta - 2006.mp3,5.35,M
2010 - Acuerdate de vivir/06 - Vuelvo - Ismael Serrano - Acuerdate de vivir - 2010.mp3,5.31,M
2002 - La traicion de Wendy/07 - Buenos Aires 2001 - Ismael Serrano - La traicion de Wendy - 2002.mp3,5.21,M
1998 - La memoria de los peces/09 - Instrucciones para salvar el odio eternamente - Ismael Serrano - La memoria de los peces - 1998.mp3,5.16,M
2010 - Acuerdate de vivir/03 - El espejismo - Ismael Serrano - Acuerdate de vivir - 2010.mp3,5.16,M
2010 - Acuerdate de vivir/05 - Oximoron - Ismael Serrano - Acuerdate de vivir - 2010.mp3,5.11,M
2006 - El viaje de Rosetta/CD-2/05 - El ultimo cantautor - Ismael Serrano - El Viaje de Rosetta - 2006.mp3,5.04,M
2010 - Acuerdate de vivir/04 - Regalo para un primer cumpleanos - Ismael Serrano - Acuerdate de vivir - 2010.mp3,4.93,M
2006 - El viaje de Rosetta/CD-1/07 - Ultimamente - Ismael Serrano - El Viaje de Rosetta - 2006.mp3,4.73,M
2006 - El viaje de Rosetta/CD-2/08 - Caballo de carton - Ismael Serrano - El Viaje de Rosetta - 2006.mp3,4.67,M
2006 - El viaje de Rosetta/CD-2/10 - Vine del Norte - Ismael Serrano - El Viaje de Rosetta - 2006.mp3,4.51,M
2006 - El viaje de Rosetta/CD-1/01 - Papa cuentame otra vez - Ismael Serrano - El Viaje de Rosetta - 2006.mp3,4.46,M
2006 - El viaje de Rosetta/CD-1/16 - Que andaras haciendo - Ismael Serrano - El Viaje de Rosetta - 2006.mp3,4.29,M
2006 - El viaje de Rosetta/CD-1/05 - Mexico insurgente - Ismael Serrano - El Viaje de Rosetta - 2006.mp3,4.28,M
2010 - Acuerdate de vivir/07 - Se ha enredado en tu cabello - Ismael Serrano - Acuerdate de vivir - 2010.mp3,4.27,M
2002 - La traicion de Wendy/12 - Sera - Ismael Serrano - La traicion de Wendy - 2002.mp3,4.26,M
1998 - La memoria de los peces/05 - Regresa - Ismael Serrano - La memoria de los peces - 1998.mp3,4.22,M
2010 - Acuerdate de vivir/11 - Preguntas - Ismael Serrano - Acuerdate de vivir - 2010.mp3,3.97,M
2010 - Acuerdate de vivir/15 - Balance - Ismael Serrano - Acuerdate de vivir - 2010.mp3,3.57,M
2006 - El viaje de Rosetta/CD-2/14 - Vuelvo a Madrid - Ismael Serrano - El Viaje de Rosetta - 2006.mp3,3.35,M
2006 - El viaje de Rosetta/CD-2/03 - Con los cinco pinares - Ismael Serrano - El Viaje de Rosetta - 2006.mp3,2.99,M
2010 - Acuerdate de vivir/08 - Mensaje en el contestador - Ismael Serrano - Acuerdate de vivir - 2010.mp3,2.37,M
2006 - El viaje de Rosetta/CD-2/13 - La cordura - Ismael Serrano - El Viaje de Rosetta - 2006.mp3,1.97,M
2006 - El viaje de Rosetta/CD-2/12 - La locura - Ismael Serrano - El Viaje de Rosetta - 2006.mp3,1.74,M
Ismael/Ismael/Portada.jpg,66.37,K
